"","V2","V258","V59"
"50031",528,1,9
"50032",528,1,8
"50033",528,1,8
"50034",528,1,8
"50035",528,1,10
"50036",528,1,4
"50037",528,1,7
"50038",528,1,8
"50039",528,1,8
"50040",528,1,4
"50041",528,1,8
"50042",528,1,7
"50043",528,1,7
"50044",528,1,7
"50045",528,1,7
"50046",528,1,7
"50047",528,1,9
"50048",528,1,8
"50049",528,1,10
"50050",528,1,8
"50051",528,1,7
"50052",528,1,7
"50053",528,1,8
"50054",528,1,-1
"50055",528,1,7
"50056",528,1,7
"50057",528,1,7
"50058",528,1,8
"50059",528,1,7
"50060",528,1,-1
"50061",528,1,9
"50062",528,1,7
"50063",528,1,9
"50064",528,1,3
"50065",528,1,9
"50066",528,1,8
"50067",528,1,10
"50068",528,1,6
"50069",528,1,5
"50070",528,1,8
"50071",528,1,8
"50072",528,1,7
"50073",528,1,5
"50074",528,1,6
"50075",528,1,4
"50076",528,1,7
"50077",528,1,8
"50078",528,1,4
"50079",528,1,-1
"50080",528,1,7
"50081",528,1,8
"50082",528,1,5
"50083",528,1,8
"50084",528,1,9
"50085",528,1,5
"50086",528,1,4
"50087",528,1,7
"50088",528,1,7
"50089",528,1,9
"50090",528,1,9
"50091",528,1,-1
"50092",528,1,1
"50093",528,1,7
"50094",528,1,2
"50095",528,1,5
"50096",528,1,4
"50097",528,1,6
"50098",528,1,8
"50099",528,1,7
"50100",528,1,7
"50101",528,1,8
"50102",528,1,7
"50103",528,1,6
"50104",528,1,1
"50105",528,1,8
"50106",528,1,7
"50107",528,1,7
"50108",528,1,7
"50109",528,1,8
"50110",528,1,5
"50111",528,1,2
"50112",528,1,8
"50113",528,1,10
"50114",528,1,8
"50115",528,1,7
"50116",528,1,7
"50117",528,1,8
"50118",528,1,5
"50119",528,1,2
"50120",528,1,8
"50121",528,1,7
"50122",528,1,7
"50123",528,1,7
"50124",528,1,9
"50125",528,1,7
"50126",528,1,8
"50127",528,1,8
"50128",528,1,7
"50129",528,1,8
"50130",528,1,6
"50131",528,1,6
"50132",528,1,7
"50133",528,1,6
"50134",528,1,8
"50135",528,1,8
"50136",528,1,7
"50137",528,1,6
"50138",528,1,7
"50139",528,1,10
"50140",528,1,10
"50141",528,1,5
"50142",528,1,7
"50143",528,1,10
"50144",528,1,7
"50145",528,1,8
"50146",528,1,7
"50147",528,1,6
"50148",528,1,7
"50149",528,1,5
"50150",528,1,7
"50151",528,1,3
"50152",528,1,4
"50153",528,1,5
"50154",528,1,3
"50155",528,1,8
"50156",528,1,8
"50157",528,1,3
"50158",528,1,5
"50159",528,1,8
"50160",528,1,7
"50161",528,1,9
"50162",528,1,5
"50163",528,1,5
"50164",528,1,7
"50165",528,1,8
"50166",528,1,7
"50167",528,1,8
"50168",528,1,7
"50169",528,1,7
"50170",528,1,7
"50171",528,1,7
"50172",528,1,8
"50173",528,1,5
"50174",528,1,10
"50175",528,1,4
"50176",528,1,1
"50177",528,1,2
"50178",528,1,8
"50179",528,1,6
"50180",528,1,7
"50181",528,1,6
"50182",528,1,5
"50183",528,1,8
"50184",528,1,7
"50185",528,1,8
"50186",528,1,8
"50187",528,1,6
"50188",528,1,9
"50189",528,1,7
"50190",528,1,7
"50191",528,1,3
"50192",528,1,7
"50193",528,1,5
"50194",528,1,6
"50195",528,1,9
"50196",528,1,10
"50197",528,1,6
"50198",528,1,8
"50199",528,1,10
"50200",528,1,10
"50201",528,1,10
"50202",528,1,8
"50203",528,1,7
"50204",528,1,8
"50205",528,1,7
"50206",528,1,4
"50207",528,1,8
"50208",528,1,8
"50209",528,1,7
"50210",528,1,7
"50211",528,1,7
"50212",528,1,7
"50213",528,1,10
"50214",528,1,8
"50215",528,1,8
"50216",528,1,8
"50217",528,1,8
"50218",528,1,8
"50219",528,1,8
"50220",528,1,7
"50221",528,1,4
"50222",528,1,5
"50223",528,1,4
"50224",528,1,8
"50225",528,1,8
"50226",528,1,7
"50227",528,1,8
"50228",528,1,7
"50229",528,1,3
"50230",528,1,7
"50231",528,1,8
"50232",528,1,8
"50233",528,1,8
"50234",528,1,8
"50235",528,1,8
"50236",528,1,6
"50237",528,1,8
"50238",528,1,8
"50239",528,1,5
"50240",528,1,7
"50241",528,1,9
"50242",528,1,3
"50243",528,1,8
"50244",528,1,7
"50245",528,1,8
"50246",528,1,8
"50247",528,1,5
"50248",528,1,4
"50249",528,1,9
"50250",528,1,6
"50251",528,1,8
"50252",528,1,1
"50253",528,1,5
"50254",528,1,7
"50255",528,1,1
"50256",528,1,6
"50257",528,1,5
"50258",528,1,9
"50259",528,1,8
"50260",528,1,7
"50261",528,1,6
"50262",528,1,6
"50263",528,1,8
"50264",528,1,7
"50265",528,1,7
"50266",528,1,7
"50267",528,1,8
"50268",528,1,8
"50269",528,1,8
"50270",528,1,7
"50271",528,1,10
"50272",528,1,5
"50273",528,1,8
"50274",528,1,6
"50275",528,1,8
"50276",528,1,8
"50277",528,1,9
"50278",528,1,-2
"50279",528,1,9
"50280",528,1,6
"50281",528,1,9
"50282",528,1,7
"50283",528,1,8
"50284",528,1,8
"50285",528,1,6
"50286",528,1,2
"50287",528,1,8
"50288",528,1,6
"50289",528,1,7
"50290",528,1,6
"50291",528,1,7
"50292",528,1,6
"50293",528,1,3
"50294",528,1,2
"50295",528,1,5
"50296",528,1,4
"50297",528,1,8
"50298",528,1,10
"50299",528,1,8
"50300",528,1,8
"50301",528,1,4
"50302",528,1,10
"50303",528,1,5
"50304",528,1,8
"50305",528,1,5
"50306",528,1,8
"50307",528,1,9
"50308",528,1,7
"50309",528,1,8
"50310",528,1,-1
"50311",528,1,7
"50312",528,1,7
"50313",528,1,3
"50314",528,1,6
"50315",528,1,8
"50316",528,1,7
"50317",528,1,6
"50318",528,1,8
"50319",528,1,6
"50320",528,1,7
"50321",528,1,9
"50322",528,1,8
"50323",528,1,8
"50324",528,1,8
"50325",528,1,4
"50326",528,1,7
"50327",528,1,8
"50328",528,1,8
"50329",528,1,-1
"50330",528,1,7
"50331",528,1,7
"50332",528,1,8
"50333",528,1,6
"50334",528,1,7
"50335",528,1,6
"50336",528,1,7
"50337",528,1,6
"50338",528,1,7
"50339",528,1,8
"50340",528,1,6
"50341",528,1,6
"50342",528,1,7
"50343",528,1,8
"50344",528,1,1
"50345",528,1,9
"50346",528,1,5
"50347",528,1,7
"50348",528,1,9
"50349",528,1,7
"50350",528,1,8
"50351",528,1,6
"50352",528,1,6
"50353",528,1,7
"50354",528,1,7
"50355",528,1,10
"50356",528,1,7
"50357",528,1,7
"50358",528,1,7
"50359",528,1,6
"50360",528,1,7
"50361",528,1,8
"50362",528,1,8
"50363",528,1,7
"50364",528,1,6
"50365",528,1,9
"50366",528,1,7
"50367",528,1,7
"50368",528,1,7
"50369",528,1,7
"50370",528,1,3
"50371",528,1,9
"50372",528,1,3
"50373",528,1,7
"50374",528,1,7
"50375",528,1,6
"50376",528,1,-1
"50377",528,1,3
"50378",528,1,10
"50379",528,1,8
"50380",528,1,7
"50381",528,1,7
"50382",528,1,7
"50383",528,1,8
"50384",528,1,7
"50385",528,1,8
"50386",528,1,6
"50387",528,1,5
"50388",528,1,8
"50389",528,1,7
"50390",528,1,9
"50391",528,1,9
"50392",528,1,7
"50393",528,1,7
"50394",528,1,4
"50395",528,1,6
"50396",528,1,7
"50397",528,1,5
"50398",528,1,8
"50399",528,1,5
"50400",528,1,10
"50401",528,1,7
"50402",528,1,7
"50403",528,1,9
"50404",528,1,8
"50405",528,1,8
"50406",528,1,9
"50407",528,1,6
"50408",528,1,5
"50409",528,1,8
"50410",528,1,7
"50411",528,1,8
"50412",528,1,7
"50413",528,1,9
"50414",528,1,6
"50415",528,1,7
"50416",528,1,5
"50417",528,1,4
"50418",528,1,8
"50419",528,1,8
"50420",528,1,6
"50421",528,1,3
"50422",528,1,8
"50423",528,1,8
"50424",528,1,1
"50425",528,1,7
"50426",528,1,8
"50427",528,1,8
"50428",528,1,4
"50429",528,1,10
"50430",528,1,3
"50431",528,1,8
"50432",528,1,8
"50433",528,1,4
"50434",528,1,9
"50435",528,1,8
"50436",528,1,7
"50437",528,1,8
"50438",528,1,5
"50439",554,1,10
"50440",554,1,6
"50441",554,1,9
"50442",554,1,5
"50443",554,1,5
"50444",554,1,5
"50445",554,1,5
"50446",554,1,7
"50447",554,1,5
"50448",554,1,8
"50449",554,1,9
"50450",554,1,8
"50451",554,1,10
"50452",554,1,10
"50453",554,1,5
"50454",554,1,10
"50455",554,1,6
"50456",554,1,9
"50457",554,1,1
"50458",554,1,10
"50459",554,1,-2
"50460",554,1,4
"50461",554,1,6
"50462",554,1,5
"50463",554,1,8
"50464",554,1,5
"50465",554,1,8
"50466",554,1,7
"50467",554,1,8
"50468",554,1,9
"50469",554,1,8
"50470",554,1,-1
"50471",554,1,8
"50472",554,1,4
"50473",554,1,-2
"50474",554,1,8
"50475",554,1,7
"50476",554,1,9
"50477",554,1,7
"50478",554,1,8
"50479",554,1,9
"50480",554,1,8
"50481",554,1,5
"50482",554,1,5
"50483",554,1,4
"50484",554,1,7
"50485",554,1,7
"50486",554,1,3
"50487",554,1,5
"50488",554,1,2
"50489",554,1,7
"50490",554,1,9
"50491",554,1,9
"50492",554,1,4
"50493",554,1,7
"50494",554,1,10
"50495",554,1,9
"50496",554,1,5
"50497",554,1,5
"50498",554,1,1
"50499",554,1,8
"50500",554,1,6
"50501",554,1,8
"50502",554,1,5
"50503",554,1,5
"50504",554,1,8
"50505",554,1,5
"50506",554,1,7
"50507",554,1,7
"50508",554,1,5
"50509",554,1,5
"50510",554,1,9
"50511",554,1,9
"50512",554,1,10
"50513",554,1,8
"50514",554,1,10
"50515",554,1,8
"50516",554,1,8
"50517",554,1,6
"50518",554,1,3
"50519",554,1,7
"50520",554,1,5
"50521",554,1,9
"50522",554,1,7
"50523",554,1,7
"50524",554,1,-2
"50525",554,1,8
"50526",554,1,5
"50527",554,1,7
"50528",554,1,7
"50529",554,1,9
"50530",554,1,7
"50531",554,1,10
"50532",554,1,8
"50533",554,1,9
"50534",554,1,8
"50535",554,1,10
"50536",554,1,7
"50537",554,1,5
"50538",554,1,7
"50539",554,1,7
"50540",554,1,6
"50541",554,1,7
"50542",554,1,8
"50543",554,1,10
"50544",554,1,8
"50545",554,1,2
"50546",554,1,10
"50547",554,1,7
"50548",554,1,7
"50549",554,1,8
"50550",554,1,8
"50551",554,1,10
"50552",554,1,7
"50553",554,1,9
"50554",554,1,4
"50555",554,1,5
"50556",554,1,7
"50557",554,1,2
"50558",554,1,7
"50559",554,1,8
"50560",554,1,8
"50561",554,1,8
"50562",554,1,6
"50563",554,1,8
"50564",554,1,9
"50565",554,1,7
"50566",554,1,8
"50567",554,1,4
"50568",554,1,8
"50569",554,1,3
"50570",554,1,10
"50571",554,1,7
"50572",554,1,7
"50573",554,1,10
"50574",554,1,9
"50575",554,1,6
"50576",554,1,9
"50577",554,1,6
"50578",554,1,6
"50579",554,1,8
"50580",554,1,2
"50581",554,1,10
"50582",554,1,8
"50583",554,1,10
"50584",554,1,9
"50585",554,1,7
"50586",554,1,8
"50587",554,1,6
"50588",554,1,5
"50589",554,1,5
"50590",554,1,3
"50591",554,1,10
"50592",554,1,5
"50593",554,1,5
"50594",554,1,7
"50595",554,1,5
"50596",554,1,5
"50597",554,1,-1
"50598",554,1,8
"50599",554,1,8
"50600",554,1,10
"50601",554,1,6
"50602",554,1,8
"50603",554,1,9
"50604",554,1,3
"50605",554,1,10
"50606",554,1,5
"50607",554,1,8
"50608",554,1,6
"50609",554,1,10
"50610",554,1,8
"50611",554,1,7
"50612",554,1,-2
"50613",554,1,6
"50614",554,1,4
"50615",554,1,10
"50616",554,1,5
"50617",554,1,7
"50618",554,1,6
"50619",554,1,9
"50620",554,1,10
"50621",554,1,9
"50622",554,1,9
"50623",554,1,1
"50624",554,1,6
"50625",554,1,5
"50626",554,1,6
"50627",554,1,8
"50628",554,1,4
"50629",554,1,7
"50630",554,1,7
"50631",554,1,6
"50632",554,1,2
"50633",554,1,9
"50634",554,1,-1
"50635",554,1,6
"50636",554,1,8
"50637",554,1,5
"50638",554,1,6
"50639",554,1,10
"50640",554,1,5
"50641",554,1,4
"50642",554,1,7
"50643",554,1,7
"50644",554,1,5
"50645",554,1,1
"50646",554,1,5
"50647",554,1,5
"50648",554,1,5
"50649",554,1,8
"50650",554,1,4
"50651",554,1,10
"50652",554,1,4
"50653",554,1,7
"50654",554,1,8
"50655",554,1,8
"50656",554,1,3
"50657",554,1,7
"50658",554,1,-2
"50659",554,1,8
"50660",554,1,3
"50661",554,1,4
"50662",554,1,8
"50663",554,1,9
"50664",554,1,9
"50665",554,1,5
"50666",554,1,3
"50667",554,1,5
"50668",554,1,5
"50669",554,1,10
"50670",554,1,9
"50671",554,1,7
"50672",554,1,6
"50673",554,1,5
"50674",554,1,6
"50675",554,1,8
"50676",554,1,2
"50677",554,1,5
"50678",554,1,10
"50679",554,1,5
"50680",554,1,10
"50681",554,1,3
"50682",554,1,6
"50683",554,1,6
"50684",554,1,7
"50685",554,1,10
"50686",554,1,8
"50687",554,1,8
"50688",554,1,7
"50689",554,1,10
"50690",554,1,6
"50691",554,1,6
"50692",554,1,9
"50693",554,1,9
"50694",554,1,10
"50695",554,1,5
"50696",554,1,10
"50697",554,1,4
"50698",554,1,9
"50699",554,1,9
"50700",554,1,5
"50701",554,1,4
"50702",554,1,10
"50703",554,1,10
"50704",554,1,7
"50705",554,1,8
"50706",554,1,8
"50707",554,1,10
"50708",554,1,7
"50709",554,1,9
"50710",554,1,6
"50711",554,1,8
"50712",554,1,8
"50713",554,1,5
"50714",554,1,7
"50715",554,1,8
"50716",554,1,7
"50717",554,1,5
"50718",554,1,1
"50719",554,1,5
"50720",554,1,5
"50721",554,1,10
"50722",554,1,6
"50723",554,1,-2
"50724",554,1,10
"50725",554,1,5
"50726",554,1,8
"50727",554,1,5
"50728",554,1,10
"50729",554,1,8
"50730",554,1,8
"50731",554,1,3
"50732",554,1,7
"50733",554,1,5
"50734",554,1,10
"50735",554,1,10
"50736",554,1,10
"50737",554,1,8
"50738",554,1,8
"50739",554,1,3
"50740",554,1,4
"50741",554,1,10
"50742",554,1,10
"50743",554,1,8
"50744",554,1,8
"50745",554,1,7
"50746",554,1,4
"50747",554,1,7
"50748",554,1,10
"50749",554,1,7
"50750",554,1,10
"50751",554,1,10
"50752",554,1,10
"50753",554,1,10
"50754",554,1,3
"50755",554,1,9
"50756",554,1,5
"50757",554,1,5
"50758",554,1,7
"50759",554,1,5
"50760",554,1,7
"50761",554,1,10
"50762",554,1,10
"50763",554,1,8
"50764",554,1,9
"50765",554,1,3
"50766",554,1,7
"50767",554,1,8
"50768",554,1,6
"50769",554,1,8
"50770",554,1,8
"50771",554,1,5
"50772",554,1,9
"50773",554,1,6
"50774",554,1,8
"50775",554,1,8
"50776",554,1,10
"50777",554,1,8
"50778",554,1,5
"50779",554,1,8
"50780",554,1,9
"50781",554,1,9
"50782",554,1,8
"50783",554,1,10
"50784",554,1,9
"50785",554,1,7
"50786",554,1,7
"50787",554,1,10
"50788",554,1,10
"50789",554,1,5
"50790",554,1,9
"50791",554,1,7
"50792",554,1,10
"50793",554,1,8
"50794",554,1,3
"50795",554,1,7
"50796",554,1,5
"50797",554,1,7
"50798",554,1,7
"50799",554,1,5
"50800",554,1,4
"50801",554,1,10
"50802",554,1,9
"50803",554,1,7
"50804",554,1,6
"50805",554,1,10
"50806",554,1,8
"50807",554,1,9
"50808",554,1,9
"50809",554,1,8
"50810",554,1,9
"50811",554,1,3
"50812",554,1,3
"50813",554,1,7
"50814",554,1,7
"50815",554,1,9
"50816",554,1,6
"50817",554,1,5
"50818",554,1,5
"50819",554,1,3
"50820",554,1,10
"50821",554,1,9
"50822",554,1,5
"50823",554,1,10
"50824",554,1,7
"50825",554,1,3
"50826",554,1,9
"50827",554,1,6
"50828",554,1,8
"50829",554,1,9
"50830",554,1,10
"50831",554,1,9
"50832",554,1,7
"50833",554,1,6
"50834",554,1,9
"50835",554,1,8
"50836",554,1,7
"50837",554,1,1
"50838",554,1,9
"50839",554,1,1
"50840",554,1,6
"50841",554,1,6
"50842",554,1,7
"50843",554,1,6
"50844",554,1,8
"50845",554,1,2
"50846",554,1,6
"50847",554,1,9
"50848",554,1,2
"50849",554,1,7
"50850",554,1,6
"50851",554,1,4
"50852",554,1,4
"50853",554,1,8
"50854",554,1,6
"50855",554,1,9
"50856",554,1,5
"50857",554,1,3
"50858",554,1,5
"50859",554,1,8
"50860",554,1,8
"50861",554,1,8
"50862",554,1,5
"50863",554,1,8
"50864",554,1,8
"50865",554,1,6
"50866",554,1,3
"50867",554,1,8
"50868",554,1,9
"50869",554,1,6
"50870",554,1,8
"50871",554,1,8
"50872",554,1,10
"50873",554,1,8
"50874",554,1,6
"50875",554,1,5
"50876",554,1,10
"50877",554,1,5
"50878",554,1,9
"50879",554,1,7
"50880",554,1,7
"50881",554,1,10
"50882",554,1,7
"50883",554,1,7
"50884",554,1,2
"50885",554,1,8
"50886",554,1,7
"50887",554,1,-2
"50888",554,1,9
"50889",554,1,9
"50890",554,1,6
"50891",554,1,10
"50892",554,1,8
"50893",554,1,9
"50894",554,1,8
"50895",554,1,4
"50896",554,1,4
"50897",554,1,9
"50898",554,1,5
"50899",554,1,7
"50900",554,1,6
"50901",554,1,8
"50902",554,1,6
"50903",554,1,10
"50904",554,1,6
"50905",554,1,5
"50906",554,1,8
"50907",554,1,6
"50908",554,1,4
"50909",554,1,10
"50910",554,1,7
"50911",554,1,8
"50912",554,1,4
"50913",554,1,8
"50914",554,1,7
"50915",554,1,8
"50916",554,1,9
"50917",554,1,7
"50918",554,1,7
"50919",554,1,5
"50920",554,1,3
"50921",554,1,10
"50922",554,1,10
"50923",554,1,3
"50924",554,1,1
"50925",554,1,4
"50926",554,1,10
"50927",554,1,7
"50928",554,1,3
"50929",554,1,6
"50930",554,1,10
"50931",554,1,10
"50932",554,1,7
"50933",554,1,7
"50934",554,1,10
"50935",554,1,4
"50936",554,1,6
"50937",554,1,6
"50938",554,1,9
"50939",554,1,7
"50940",554,1,9
"50941",554,1,1
"50942",554,1,7
"50943",554,1,5
"50944",554,1,4
"50945",554,1,5
"50946",554,1,6
"50947",554,1,1
"50948",554,1,3
"50949",554,1,8
"50950",554,1,-1
"50951",554,1,10
"50952",554,1,4
"50953",554,1,8
"50954",554,1,10
"50955",554,1,5
"50956",554,1,-1
"50957",554,1,7
"50958",554,1,7
"50959",554,1,8
"50960",554,1,3
"50961",554,1,8
"50962",554,1,7
"50963",554,1,7
"50964",554,1,7
"50965",554,1,10
"50966",554,1,7
"50967",554,1,10
"50968",554,1,4
"50969",554,1,4
"50970",554,1,10
"50971",554,1,7
"50972",554,1,10
"50973",554,1,8
"50974",554,1,5
"50975",554,1,5
"50976",554,1,7
"50977",554,1,9
"50978",554,1,7
"50979",554,1,8
"50980",554,1,9
"50981",554,1,4
"50982",554,1,7
"50983",554,1,5
"50984",554,1,6
"50985",554,1,7
"50986",554,1,8
"50987",554,1,8
"50988",554,1,8
"50989",554,1,8
"50990",554,1,9
"50991",554,1,2
"50992",554,1,8
"50993",554,1,10
"50994",554,1,4
"50995",554,1,8
"50996",554,1,3
"50997",554,1,4
"50998",554,1,9
"50999",554,1,5
"51000",554,1,1
"51001",554,1,9
"51002",554,1,6
"51003",554,1,-2
"51004",554,1,9
"51005",554,1,4
"51006",554,1,8
"51007",554,1,9
"51008",554,1,4
"51009",554,1,7
"51010",554,1,7
"51011",554,1,8
"51012",554,1,5
"51013",554,1,4
"51014",554,1,7
"51015",554,1,6
"51016",554,1,10
"51017",554,1,5
"51018",554,1,5
"51019",554,1,8
"51020",554,1,8
"51021",554,1,4
"51022",554,1,6
"51023",554,1,10
"51024",554,1,5
"51025",554,1,8
"51026",554,1,5
"51027",554,1,7
"51028",554,1,9
"51029",554,1,10
"51030",554,1,9
"51031",554,1,1
"51032",554,1,7
"51033",554,1,8
"51034",554,1,4
"51035",554,1,6
"51036",554,1,8
"51037",554,1,9
"51038",554,1,5
"51039",554,1,2
"51040",554,1,10
"51041",554,1,7
"51042",554,1,10
"51043",554,1,5
"51044",554,1,1
"51045",554,1,9
"51046",554,1,8
"51047",554,1,8
"51048",554,1,9
"51049",554,1,10
"51050",554,1,7
"51051",554,1,7
"51052",554,1,3
"51053",554,1,10
"51054",554,1,7
"51055",554,1,8
"51056",554,1,7
"51057",554,1,5
"51058",554,1,8
"51059",554,1,10
"51060",554,1,-1
"51061",554,1,8
"51062",554,1,9
"51063",554,1,5
"51064",554,1,1
"51065",554,1,5
"51066",554,1,5
"51067",554,1,10
"51068",554,1,7
"51069",554,1,5
"51070",554,1,7
"51071",554,1,9
"51072",554,1,7
"51073",554,1,7
"51074",554,1,6
"51075",554,1,10
"51076",554,1,10
"51077",554,1,10
"51078",554,1,10
"51079",554,1,10
"51080",554,1,7
"51081",554,1,4
"51082",554,1,8
"51083",554,1,7
"51084",554,1,9
"51085",554,1,9
"51086",554,1,7
"51087",554,1,9
"51088",554,1,8
"51089",554,1,6
"51090",554,1,5
"51091",554,1,1
"51092",554,1,10
"51093",554,1,9
"51094",554,1,7
"51095",554,1,-1
"51096",554,1,10
"51097",554,1,8
"51098",554,1,8
"51099",554,1,7
"51100",554,1,8
"51101",554,1,9
"51102",554,1,4
"51103",554,1,3
"51104",554,1,4
"51105",554,1,7
"51106",554,1,7
"51107",554,1,3
"51108",554,1,8
"51109",554,1,8
"51110",554,1,7
"51111",554,1,8
"51112",554,1,8
"51113",554,1,9
"51114",554,1,10
"51115",554,1,8
"51116",554,1,10
"51117",554,1,8
"51118",554,1,5
"51119",554,1,10
"51120",554,1,5
"51121",554,1,10
"51122",554,1,8
"51123",554,1,6
"51124",554,1,8
"51125",554,1,3
"51126",554,1,10
"51127",554,1,5
"51128",554,1,8
"51129",554,1,5
"51130",554,1,2
"51131",554,1,8
"51132",554,1,7
"51133",554,1,3
"51134",554,1,4
"51135",554,1,10
"51136",554,1,3
"51137",554,1,3
"51138",554,1,5
"51139",554,1,8
"51140",554,1,7
"51141",554,1,10
"51142",554,1,1
"51143",554,1,6
"51144",554,1,8
"51145",554,1,5
"51146",554,1,8
"51147",554,1,2
"51148",554,1,10
"51149",554,1,8
"51150",554,1,10
"51151",554,1,6
"51152",554,1,9
"51153",554,1,-2
"51154",554,1,10
"51155",554,1,6
"51156",554,1,3
"51157",554,1,3
"51158",554,1,6
"51159",554,1,6
"51160",554,1,4
"51161",554,1,8
"51162",554,1,6
"51163",554,1,7
"51164",554,1,5
"51165",554,1,3
"51166",554,1,5
"51167",554,1,8
"51168",554,1,8
"51169",554,1,8
"51170",554,1,4
"51171",554,1,5
"51172",554,1,5
"51173",554,1,7
"51174",554,1,7
"51175",554,1,9
"51176",554,1,9
"51177",554,1,4
"51178",554,1,5
"51179",554,1,5
"51180",554,1,7
"51181",554,1,7
"51182",554,1,8
"51183",554,1,7
"51184",554,1,7
"51185",554,1,10
"51186",554,1,6
"51187",554,1,9
"51188",554,1,6
"51189",554,1,-2
"51190",554,1,3
"51191",554,1,10
"51192",554,1,7
"51193",554,1,8
"51194",554,1,9
"51195",554,1,9
"51196",554,1,9
"51197",554,1,5
"51198",554,1,2
"51199",554,1,-2
"51200",554,1,7
"51201",554,1,6
"51202",554,1,10
"51203",554,1,3
"51204",554,1,10
"51205",554,1,8
"51206",554,1,5
"51207",554,1,6
"51208",554,1,5
"51209",554,1,6
"51210",554,1,1
"51211",554,1,4
"51212",554,1,7
"51213",554,1,8
"51214",554,1,6
"51215",554,1,10
"51216",554,1,10
"51217",554,1,5
"51218",554,1,8
"51219",554,1,7
"51220",554,1,1
"51221",554,1,6
"51222",554,1,9
"51223",554,1,8
"51224",554,1,6
"51225",554,1,5
"51226",554,1,10
"51227",554,1,6
"51228",554,1,8
"51229",554,1,3
"51230",554,1,9
"51231",554,1,7
"51232",554,1,4
"51233",554,1,10
"51234",554,1,3
"51235",554,1,9
"51236",554,1,2
"51237",554,1,7
"51238",554,1,9
"51239",554,1,8
"51240",554,1,8
"51241",554,1,3
"51242",554,1,6
"51243",554,1,7
"51244",554,1,6
"51245",554,1,10
"51246",554,1,8
"51247",554,1,6
"51248",554,1,6
"51249",554,1,5
"51250",554,1,10
"51251",554,1,8
"51252",554,1,9
"51253",554,1,8
"51254",554,1,3
"51255",554,1,8
"51256",554,1,8
"51257",554,1,3
"51258",554,1,7
"51259",554,1,8
"51260",554,1,10
"51261",554,1,7
"51262",554,1,4
"51263",554,1,5
"51264",554,1,-2
"51265",554,1,8
"51266",554,1,7
"51267",554,1,4
"51268",554,1,10
"51269",554,1,8
"51270",554,1,9
"51271",554,1,7
"51272",554,1,8
"51273",554,1,8
"51274",554,1,10
"51275",554,1,7
"51276",554,1,8
"51277",554,1,7
"51278",554,1,7
"51279",554,1,7
"51280",566,0.8229,7
"51281",566,0.8229,7
"51282",566,0.8229,2
"51283",566,0.2421,6
"51284",566,0.2421,6
"51285",566,0.8229,6
"51286",566,0.8229,4
"51287",566,0.2421,2
"51288",566,0.2421,7
"51289",566,0.2421,3
"51290",566,0.2421,8
"51291",566,0.2421,3
"51292",566,0.8229,7
"51293",566,0.8229,2
"51294",566,0.8229,4
"51295",566,0.8229,2
"51296",566,0.8229,4
"51297",566,0.8229,3
"51298",566,0.8229,6
"51299",566,0.2421,7
"51300",566,0.2421,6
"51301",566,0.2421,4
"51302",566,0.2421,3
"51303",566,0.2421,7
"51304",566,0.2421,6
"51305",566,0.2421,1
"51306",566,0.8229,7
"51307",566,0.8229,2
"51308",566,0.2421,2
"51309",566,0.2421,1
"51310",566,0.2421,2
"51311",566,0.8229,6
"51312",566,0.8229,2
"51313",566,0.8229,8
"51314",566,0.8229,3
"51315",566,0.8229,5
"51316",566,0.2421,8
"51317",566,0.2421,10
"51318",566,0.2421,8
"51319",566,0.2421,9
"51320",566,0.2421,7
"51321",566,0.8229,1
"51322",566,0.2421,7
"51323",566,0.8229,7
"51324",566,0.8229,8
"51325",566,0.8229,6
"51326",566,0.8229,1
"51327",566,0.8229,2
"51328",566,0.2421,2
"51329",566,0.2421,2
"51330",566,0.2421,1
"51331",566,0.2421,6
"51332",566,0.2421,3
"51333",566,0.2421,6
"51334",566,0.5399,2
"51335",566,0.8229,5
"51336",566,0.8229,2
"51337",566,0.8229,3
"51338",566,0.8229,2
"51339",566,0.8229,2
"51340",566,0.8229,2
"51341",566,0.2421,1
"51342",566,0.8229,3
"51343",566,0.8229,2
"51344",566,0.8229,4
"51345",566,0.8229,4
"51346",566,0.2421,4
"51347",566,0.8229,4
"51348",566,0.8229,3
"51349",566,0.2421,2
"51350",566,0.2421,7
"51351",566,0.8229,4
"51352",566,0.2421,8
"51353",566,0.2421,7
"51354",566,0.2421,4
"51355",566,0.2421,5
"51356",566,0.2421,5
"51357",566,0.8229,3
"51358",566,0.8229,3
"51359",566,0.8229,2
"51360",566,0.8229,1
"51361",566,0.8229,1
"51362",566,0.2421,8
"51363",566,0.8229,7
"51364",566,0.8229,7
"51365",566,0.8229,5
"51366",566,0.2421,3
"51367",566,0.8229,8
"51368",566,0.8229,6
"51369",566,0.2421,7
"51370",566,0.8229,7
"51371",566,0.2421,7
"51372",566,0.2421,6
"51373",566,0.8229,8
"51374",566,0.8229,1
"51375",566,0.8229,3
"51376",566,0.8229,2
"51377",566,0.8229,3
"51378",566,0.8229,2
"51379",566,0.2421,4
"51380",566,0.8229,10
"51381",566,0.8229,7
"51382",566,0.8229,5
"51383",566,0.8229,7
"51384",566,0.8229,6
"51385",566,0.8229,6
"51386",566,0.2421,2
"51387",566,0.2421,2
"51388",566,0.2421,3
"51389",566,0.2421,7
"51390",566,0.2421,2
"51391",566,0.2421,7
"51392",566,0.2421,7
