"","V2","V258","V102","V49","V54","V51","V52","V50","V48","V47","V53"
"40711",422,1,1,2,2,2,4,3,2,3,3
"40712",422,1,1,2,3,2,4,1,1,2,4
"40713",422,1,1,1,4,4,4,4,3,2,4
"40714",422,1,1,1,3,1,4,1,1,2,4
"40715",422,1,1,1,4,4,4,1,1,2,4
"40716",422,1,2,4,1,4,4,1,3,1,4
"40717",422,1,1,1,2,2,4,1,1,3,2
"40718",422,1,2,4,4,4,4,2,1,3,1
"40719",422,1,2,4,4,4,4,4,1,1,4
"40720",422,1,4,1,1,4,4,4,1,2,4
"40721",422,1,1,4,4,4,4,1,3,3,4
"40722",422,1,1,2,2,4,4,2,2,2,4
"40723",422,1,1,1,4,1,4,1,1,2,1
"40724",422,1,1,2,4,3,4,1,2,2,4
"40725",422,1,1,1,1,3,3,1,1,1,3
"40726",422,1,1,1,4,4,1,1,1,1,1
"40727",422,1,1,1,2,4,1,4,1,3,4
"40728",422,1,1,2,2,1,4,2,1,1,3
"40729",422,1,1,1,1,1,1,1,3,1,4
"40730",422,1,1,2,2,4,4,4,1,3,4
"40731",422,1,2,4,-1,4,4,3,3,3,4
"40732",422,1,1,1,4,4,4,1,1,-1,4
"40733",422,1,1,2,2,3,3,2,1,2,-1
"40734",422,1,1,1,1,1,3,3,2,1,1
"40735",422,1,4,3,3,1,3,1,2,1,1
"40736",422,1,1,4,4,1,4,2,1,2,4
"40737",422,1,1,1,4,4,1,1,1,1,4
"40738",422,1,4,2,1,-1,2,-1,1,2,3
"40739",422,1,1,-1,2,3,1,2,1,1,4
"40740",422,1,1,3,1,-1,1,3,2,3,4
"40741",422,1,1,1,3,3,4,1,-1,3,3
"40742",422,1,2,2,2,2,2,2,1,1,3
"40743",422,1,2,1,1,2,4,3,2,3,3
"40744",422,1,1,3,3,3,3,3,1,2,3
"40745",422,1,1,1,1,1,1,1,1,2,1
"40746",422,1,1,1,2,2,2,2,1,2,2
"40747",422,1,1,1,2,2,2,2,1,2,3
"40748",422,1,1,1,2,2,4,3,1,1,3
"40749",422,1,1,1,1,1,1,1,1,2,1
"40750",422,1,2,1,1,1,1,1,1,2,1
"40751",422,1,1,1,1,1,1,1,1,2,1
"40752",422,1,1,1,3,1,1,1,1,1,3
"40753",422,1,1,1,1,1,3,2,2,2,3
"40754",422,1,1,1,1,3,3,1,1,1,3
"40755",422,1,1,1,1,1,1,1,1,1,1
"40756",422,1,1,1,2,2,3,1,1,2,2
"40757",422,1,1,1,2,2,2,2,1,2,1
"40758",422,1,1,1,1,1,1,1,1,2,1
"40759",422,1,1,2,3,2,4,3,2,2,3
"40760",422,1,1,1,1,3,1,2,1,2,2
"40761",422,1,1,2,4,3,1,2,1,1,2
"40762",422,1,1,1,4,2,3,2,1,2,1
"40763",422,1,3,2,1,3,3,2,2,3,1
"40764",422,1,2,4,2,3,3,4,2,1,4
"40765",422,1,2,2,4,3,3,2,2,3,2
"40766",422,1,3,2,3,3,2,2,2,3,3
"40767",422,1,2,3,1,4,3,4,2,2,3
"40768",422,1,2,3,3,3,3,2,2,2,3
"40769",422,1,2,1,2,1,1,1,2,2,2
"40770",422,1,1,2,2,1,3,1,1,1,3
"40771",422,1,3,2,2,1,1,2,1,1,2
"40772",422,1,3,1,2,2,2,1,2,3,1
"40773",422,1,2,2,1,1,1,2,2,1,1
"40774",422,1,3,2,2,2,3,2,2,1,3
"40775",422,1,1,2,2,3,3,2,2,1,3
"40776",422,1,1,3,1,2,3,2,2,2,1
"40777",422,1,3,3,2,2,2,2,2,2,2
"40778",422,1,1,2,2,3,4,2,1,2,3
"40779",422,1,1,1,3,3,3,3,2,2,3
"40780",422,1,1,1,2,3,4,2,1,2,4
"40781",422,1,1,2,2,3,4,3,1,2,3
"40782",422,1,1,1,-1,-1,3,2,3,2,3
"40783",422,1,1,1,3,3,3,3,1,1,3
"40784",422,1,1,1,3,3,4,3,1,1,3
"40785",422,1,1,1,3,3,4,3,1,2,4
"40786",422,1,1,2,2,4,4,2,1,2,2
"40787",422,1,1,1,2,3,3,3,1,3,3
"40788",422,1,1,2,2,3,4,2,1,1,3
"40789",422,1,1,2,2,2,4,2,1,2,3
"40790",422,1,1,1,2,2,4,3,2,2,2
"40791",422,1,1,2,2,3,3,3,1,1,3
"40792",422,1,1,1,2,3,3,3,1,3,3
"40793",422,1,1,2,3,3,3,2,1,3,3
"40794",422,1,1,1,2,3,3,3,1,2,3
"40795",422,1,1,1,2,3,3,3,1,3,3
"40796",422,1,1,1,2,3,3,2,1,2,3
"40797",422,1,2,2,3,3,3,3,1,3,3
"40798",422,1,1,2,1,3,4,3,1,1,4
"40799",422,1,1,2,2,2,3,1,1,1,2
"40800",422,1,1,2,2,2,4,2,1,1,4
"40801",422,1,1,2,3,2,3,2,1,1,3
"40802",422,1,1,3,2,2,4,2,1,3,4
"40803",422,1,1,2,2,2,3,2,1,1,2
"40804",422,1,1,2,3,1,4,3,1,3,3
"40805",422,1,1,1,1,1,1,1,2,2,1
"40806",422,1,1,2,3,3,4,3,1,3,3
"40807",422,1,1,1,2,2,4,2,1,1,3
"40808",422,1,1,2,-1,2,3,2,-1,1,2
"40809",422,1,1,1,3,2,4,2,1,3,3
"40810",422,1,1,2,1,3,3,2,1,3,3
"40811",422,1,1,2,2,2,2,2,1,1,2
"40812",422,1,1,2,3,3,4,3,1,3,3
"40813",422,1,1,2,2,2,2,2,1,1,2
"40814",422,1,1,1,2,2,3,2,1,1,2
"40815",422,1,1,2,2,2,3,2,1,1,2
"40816",422,1,1,2,2,2,3,2,1,1,2
"40817",422,1,1,2,2,2,3,2,3,3,3
"40818",422,1,2,2,3,3,3,2,1,2,3
"40819",422,1,1,-1,2,1,3,2,2,2,2
"40820",422,1,1,2,3,2,3,2,1,1,3
"40821",422,1,1,2,3,2,4,3,2,3,3
"40822",422,1,1,1,1,1,3,1,1,1,1
"40823",422,1,2,3,3,2,2,3,3,1,2
"40824",422,1,1,-1,1,3,3,1,3,1,3
"40825",422,1,1,1,3,3,3,2,1,3,3
"40826",422,1,1,2,2,2,3,2,3,1,2
"40827",422,1,1,2,2,2,3,1,1,1,3
"40828",422,1,1,2,3,2,3,2,3,1,3
"40829",422,1,1,1,2,3,3,2,1,2,3
"40830",422,1,1,2,2,2,4,2,2,1,3
"40831",422,1,1,-1,1,1,1,1,1,1,1
"40832",422,1,2,2,2,2,3,2,2,1,2
"40833",422,1,2,3,2,2,3,2,3,2,2
"40834",422,1,2,2,-1,2,4,2,2,2,3
"40835",422,1,1,1,2,4,4,2,1,3,4
"40836",422,1,1,1,2,4,4,3,2,3,4
"40837",422,1,2,2,3,3,4,3,1,3,4
"40838",422,1,1,1,2,2,4,3,1,3,4
"40839",422,1,1,1,2,3,3,2,1,2,3
"40840",422,1,1,1,1,3,3,3,1,3,3
"40841",422,1,1,2,2,2,3,2,1,1,2
"40842",422,1,1,2,2,2,-1,2,1,1,2
"40843",422,1,1,2,2,2,3,2,1,1,2
"40844",422,1,2,2,2,2,3,2,1,1,2
"40845",422,1,1,2,2,2,3,2,1,1,2
"40846",422,1,1,2,2,2,3,2,1,1,2
"40847",422,1,1,2,3,2,4,3,1,1,3
"40848",422,1,1,1,2,2,4,2,1,1,3
"40849",422,1,1,1,1,1,1,1,3,1,1
"40850",422,1,1,1,-1,1,4,3,1,3,2
"40851",422,1,1,1,1,1,3,1,1,1,1
"40852",422,1,2,2,2,2,2,2,3,1,2
"40853",422,1,1,3,3,3,3,3,2,2,3
"40854",422,1,2,1,1,1,1,1,1,1,1
"40855",422,1,1,2,3,2,3,2,2,2,3
"40856",422,1,2,1,1,1,4,1,1,1,1
"40857",422,1,1,1,1,1,4,1,2,2,1
"40858",422,1,1,2,4,4,4,2,2,2,4
"40859",422,1,1,1,1,1,4,1,1,1,1
"40860",422,1,2,1,1,2,1,2,3,2,-1
"40861",422,1,1,1,2,2,3,1,2,2,1
"40862",422,1,3,2,1,3,1,3,1,1,4
"40863",422,1,1,1,2,2,4,2,1,1,1
"40864",422,1,1,1,3,2,4,4,-1,2,3
"40865",422,1,1,-1,1,3,4,3,3,2,4
"40866",422,1,3,-1,1,4,1,2,1,1,3
"40867",422,1,2,1,4,2,-1,1,1,1,3
"40868",422,1,3,1,3,1,4,2,1,1,3
"40869",422,1,2,2,4,3,4,2,1,3,1
"40870",422,1,1,2,1,2,2,2,1,2,1
"40871",422,1,1,2,4,2,4,1,1,1,2
"40872",422,1,2,2,2,1,3,3,1,2,3
"40873",422,1,1,3,2,1,2,-1,1,3,3
"40874",422,1,2,1,3,-1,2,4,3,1,1
"40875",422,1,1,-1,1,3,3,3,1,2,3
"40876",422,1,1,2,2,1,3,3,2,1,2
"40877",422,1,1,1,3,2,2,2,2,1,3
"40878",422,1,1,2,1,2,4,2,3,1,3
"40879",422,1,2,2,2,1,4,3,3,3,3
"40880",422,1,1,2,2,3,4,1,1,3,3
"40881",422,1,1,1,4,2,2,1,2,2,2
"40882",422,1,1,1,2,2,1,1,2,1,1
"40883",422,1,1,2,1,2,4,2,2,2,3
"40884",422,1,1,1,4,4,4,4,1,3,4
"40885",422,1,2,3,3,3,2,3,1,2,2
"40886",422,1,1,3,1,3,1,1,2,2,1
"40887",422,1,1,1,1,2,4,2,2,2,3
"40888",422,1,1,1,3,2,4,1,3,2,3
"40889",422,1,1,1,1,2,4,3,1,1,4
"40890",422,1,3,1,4,2,1,2,3,2,3
"40891",422,1,1,1,3,2,4,2,2,2,4
"40892",422,1,1,1,3,4,4,3,1,3,4
"40893",422,1,1,1,3,1,3,1,2,2,1
"40894",422,1,3,2,1,1,2,2,2,2,1
"40895",422,1,3,3,1,2,2,2,2,2,2
"40896",422,1,3,2,3,1,3,2,2,1,3
"40897",422,1,2,3,2,4,4,2,1,1,4
"40898",422,1,1,1,3,3,3,3,2,2,3
"40899",422,1,1,1,3,2,4,1,1,1,3
"40900",422,1,1,1,3,3,4,3,2,2,3
"40901",422,1,3,2,2,3,2,2,2,2,2
"40902",422,1,1,1,1,2,4,4,2,1,3
"40903",422,1,1,1,1,3,3,2,2,3,3
"40904",422,1,1,2,2,1,2,1,2,1,2
"40905",422,1,3,2,1,2,1,2,1,1,1
"40906",422,1,1,1,3,3,3,3,3,3,3
"40907",422,1,1,3,2,3,3,2,1,3,3
"40908",422,1,3,2,4,2,2,3,2,1,4
"40909",422,1,2,2,2,2,1,2,1,1,2
"40910",422,1,4,4,1,1,4,1,1,3,1
"40911",422,1,1,2,2,3,4,3,3,3,3
"40912",422,1,1,1,1,2,4,3,3,2,4
"40913",422,1,3,1,1,2,3,1,-1,-1,3
"40914",422,1,1,2,-1,3,4,3,1,3,4
"40915",422,1,2,2,3,3,2,4,1,2,3
"40916",422,1,1,2,1,2,4,2,2,2,3
"40917",422,1,3,2,1,1,1,1,2,1,2
"40918",422,1,2,2,2,1,1,3,2,2,2
"40919",422,1,1,2,2,3,4,2,2,3,3
"40920",422,1,1,1,2,1,4,1,1,1,4
"40921",422,1,2,1,1,2,1,1,2,1,2
"40922",422,1,1,1,3,3,3,2,3,3,3
"40923",422,1,1,2,2,3,4,3,1,3,4
"40924",422,1,4,4,4,4,3,4,2,1,4
"40925",422,1,1,1,1,2,-1,4,2,1,-1
"40926",422,1,2,1,3,2,1,1,2,1,3
"40927",422,1,3,4,2,4,3,3,2,2,3
"40928",422,1,3,3,3,4,1,4,1,1,2
"40929",422,1,1,1,2,2,3,2,2,1,3
"40930",422,1,1,2,1,2,4,2,2,2,3
"40931",422,1,1,1,2,3,4,3,1,2,4
"40932",422,1,1,1,2,1,4,1,1,1,4
"40933",422,1,2,3,3,3,4,3,2,1,3
"40934",422,1,4,2,1,3,2,2,1,1,2
"40935",422,1,1,1,2,3,4,2,1,3,4
"40936",422,1,3,1,1,2,1,1,2,2,1
"40937",422,1,1,3,1,3,2,4,2,2,1
"40938",422,1,3,2,2,1,1,3,1,1,3
"40939",422,1,1,2,1,2,4,2,2,2,3
"40940",422,1,1,2,1,1,3,2,1,2,3
"40941",422,1,1,1,2,4,4,2,1,3,4
"40942",422,1,1,1,1,1,3,1,1,1,3
"40943",422,1,2,2,3,3,2,2,3,3,2
"40944",422,1,4,2,3,3,4,3,2,3,4
"40945",422,1,3,2,4,3,3,2,1,2,3
"40946",422,1,1,1,2,4,4,4,3,3,4
"40947",422,1,1,1,4,4,4,4,3,3,4
"40948",422,1,1,1,2,4,4,2,1,3,4
"40949",422,1,1,2,2,3,4,4,1,3,4
"40950",422,1,1,1,1,2,3,1,2,2,3
"40951",422,1,3,1,3,2,2,1,3,2,1
"40952",422,1,3,4,3,4,3,4,2,2,4
"40953",422,1,1,1,1,2,3,2,1,1,3
"40954",422,1,4,4,3,3,3,4,3,3,2
"40955",422,1,1,1,3,2,4,1,2,3,3
"40956",422,1,1,1,4,4,4,4,1,3,4
"40957",422,1,1,1,1,4,4,3,1,3,4
"40958",422,1,2,1,2,1,1,2,2,1,1
"40959",422,1,1,3,3,3,3,3,2,2,3
"40960",422,1,2,2,1,1,2,2,1,2,2
"40961",422,1,3,-1,-1,-1,-1,-1,2,2,-1
"40962",422,1,1,1,1,2,3,1,2,2,3
"40963",422,1,1,1,4,4,4,4,2,3,4
"40964",422,1,2,3,3,3,4,2,2,2,3
"40965",422,1,1,3,3,3,2,3,1,2,3
"40966",422,1,3,3,2,3,3,2,3,2,2
"40967",422,1,1,1,2,1,4,2,1,1,3
"40968",422,1,1,1,3,1,1,2,2,1,2
"40969",422,1,3,1,1,1,2,1,2,1,1
"40970",422,1,3,3,2,2,2,2,3,2,1
"40971",422,1,1,4,4,4,4,4,3,3,4
"40972",422,1,2,2,3,3,3,1,1,2,4
"40973",422,1,1,1,3,2,4,1,3,2,3
"40974",422,1,1,1,3,-1,3,3,3,3,3
"40975",422,1,1,1,3,4,4,3,1,3,4
"40976",422,1,1,1,3,3,4,3,1,3,4
"40977",422,1,1,1,2,4,4,2,1,3,4
"40978",422,1,1,1,4,3,4,2,1,1,4
"40979",422,1,1,2,2,2,2,2,2,2,2
"40980",422,1,1,3,1,2,4,2,1,3,1
"40981",422,1,4,2,3,4,4,1,1,1,2
"40982",422,1,4,1,1,-1,1,3,3,1,1
"40983",422,1,2,1,4,2,4,1,2,2,4
"40984",422,1,1,1,3,3,1,2,2,1,2
"40985",422,1,1,-1,3,3,3,4,1,3,1
"40986",422,1,1,1,3,2,4,2,3,3,4
"40987",422,1,3,-1,1,2,4,1,1,1,2
"40988",422,1,2,1,2,2,3,2,1,3,4
"40989",422,1,1,-1,2,1,4,2,3,1,3
"40990",422,1,4,1,3,3,4,2,1,2,3
"40991",422,1,1,1,2,1,4,-1,1,2,2
"40992",422,1,1,3,2,-1,4,1,1,1,4
"40993",422,1,1,2,2,4,3,3,2,1,3
"40994",422,1,1,2,1,3,2,3,1,3,1
"40995",422,1,3,1,3,1,1,1,1,3,1
"40996",422,1,-1,2,2,3,3,2,2,3,4
"40997",422,1,3,1,3,2,4,3,-1,3,1
"40998",422,1,2,2,3,3,3,2,1,2,1
"40999",422,1,4,4,3,2,4,2,-1,1,3
"41000",422,1,2,1,3,2,4,2,3,3,3
"41001",422,1,1,3,3,2,4,2,2,3,3
"41002",422,1,3,2,4,4,4,2,2,1,2
"41003",422,1,1,1,1,4,4,4,1,3,4
"41004",422,1,1,1,1,1,1,1,1,1,1
"41005",422,1,2,2,1,3,2,3,1,3,3
"41006",422,1,1,1,2,3,4,2,1,3,3
"41007",422,1,1,-1,1,2,4,2,3,1,2
"41008",422,1,1,1,2,4,4,3,1,3,4
"41009",422,1,1,2,4,4,4,3,1,3,3
"41010",422,1,1,1,4,4,4,1,1,1,4
"41011",422,1,1,1,1,1,4,1,3,3,1
"41012",422,1,2,3,1,2,4,2,1,2,4
"41013",422,1,1,2,3,3,3,3,3,3,2
"41014",422,1,1,2,3,3,3,3,3,3,3
"41015",422,1,2,2,2,2,2,1,2,2,3
"41016",422,1,3,2,2,2,3,2,2,2,3
"41017",422,1,1,3,1,2,2,2,1,1,2
"41018",422,1,1,1,1,2,3,1,2,2,3
"41019",422,1,1,-1,2,3,3,2,3,3,3
"41020",422,1,2,2,3,2,3,2,2,2,3
"41021",422,1,1,2,3,3,4,2,2,2,4
"41022",422,1,2,1,3,3,3,3,3,3,3
"41023",422,1,2,3,1,3,3,3,2,3,3
"41024",422,1,2,3,2,-1,4,3,2,3,4
"41025",422,1,1,1,4,4,4,4,1,3,4
"41026",422,1,2,2,4,2,3,2,2,2,4
"41027",422,1,2,2,2,3,3,2,3,3,3
"41028",422,1,1,-1,2,2,2,2,-1,2,2
"41029",422,1,1,2,1,1,2,1,3,1,2
"41030",422,1,1,2,3,3,3,2,2,3,3
"41031",422,1,1,2,3,2,1,2,3,3,2
"41032",422,1,1,1,1,1,4,1,1,3,4
"41033",422,1,1,1,2,1,4,2,1,3,3
"41034",422,1,1,1,2,3,4,1,1,1,2
"41035",422,1,1,1,2,2,4,1,1,2,3
"41036",422,1,1,1,3,2,3,2,1,3,1
"41037",422,1,1,2,1,4,4,1,1,1,4
"41038",422,1,1,1,2,4,4,2,1,1,4
"41039",422,1,1,1,3,4,4,1,3,3,1
"41040",422,1,1,1,3,3,4,2,1,1,4
"41041",422,1,1,1,2,2,4,1,1,1,1
"41042",422,1,1,1,4,4,4,2,1,3,4
"41043",422,1,1,1,2,1,4,1,1,2,3
"41044",422,1,1,1,2,3,4,2,3,3,2
"41045",422,1,2,1,2,2,4,2,1,3,3
"41046",422,1,1,1,4,1,4,1,2,1,4
"41047",422,1,1,1,3,2,4,2,2,1,3
"41048",422,1,2,2,2,3,4,1,1,1,2
"41049",422,1,1,2,4,3,4,2,1,3,4
"41050",422,1,1,2,1,1,4,1,2,1,1
"41051",422,1,2,1,4,4,4,1,1,1,4
"41052",422,1,1,1,3,3,3,3,1,1,3
"41053",422,1,2,2,1,1,4,1,2,2,1
"41054",422,1,1,3,4,4,4,2,1,3,4
"41055",422,1,1,2,3,4,4,3,1,3,4
"41056",422,1,1,2,4,1,4,2,1,3,4
"41057",422,1,2,2,2,3,3,3,1,2,2
"41058",422,1,1,1,3,2,4,2,1,1,4
"41059",422,1,1,2,2,3,4,2,1,3,3
"41060",422,1,1,1,2,2,2,2,2,2,3
"41061",422,1,1,2,3,3,4,2,1,2,3
"41062",422,1,1,1,1,3,4,2,1,3,3
"41063",422,1,1,2,2,2,4,2,2,2,2
"41064",422,1,1,1,2,2,4,2,3,1,2
"41065",422,1,2,2,3,3,4,2,1,3,3
"41066",422,1,1,1,1,4,3,3,1,3,4
"41067",422,1,1,1,1,1,1,1,1,1,1
"41068",422,1,1,1,1,1,1,1,1,1,1
"41069",422,1,1,1,3,1,1,2,1,2,2
"41070",422,1,2,2,4,1,1,4,3,1,1
"41071",422,1,1,1,2,1,3,2,1,2,2
"41072",422,1,1,1,1,4,4,3,1,3,4
"41073",422,1,1,1,1,1,1,1,2,1,1
"41074",422,1,1,1,1,1,1,1,1,1,1
"41075",422,1,1,1,1,2,1,3,3,2,2
"41076",422,1,2,1,2,3,2,2,1,2,1
"41077",422,1,1,1,2,4,4,3,1,2,3
"41078",422,1,4,1,2,1,2,2,1,2,3
"41079",422,1,1,1,2,3,2,2,3,2,1
"41080",422,1,1,1,2,3,4,2,2,1,3
"41081",422,1,2,2,1,2,4,3,1,2,4
"41082",422,1,1,3,3,3,4,3,3,3,3
"41083",422,1,1,2,2,3,3,3,1,3,3
"41084",422,1,1,1,2,4,4,4,1,3,4
"41085",422,1,1,1,1,1,3,3,1,1,1
"41086",422,1,1,1,-1,4,4,1,1,3,4
"41087",422,1,1,1,4,4,4,2,1,3,4
"41088",422,1,1,1,2,3,3,1,1,1,3
"41089",422,1,1,1,1,4,4,2,3,3,4
"41090",422,1,1,1,1,1,4,1,1,1,2
"41091",422,1,1,2,3,3,4,1,2,1,3
"41092",422,1,1,1,2,1,4,1,1,1,1
"41093",422,1,1,1,4,4,4,1,2,3,4
"41094",422,1,1,1,4,1,4,2,1,3,4
"41095",422,1,1,2,1,1,4,1,1,1,1
"41096",422,1,1,1,2,3,3,2,3,3,3
"41097",422,1,1,1,3,1,4,1,1,3,3
"41098",422,1,1,2,3,2,4,2,2,2,3
"41099",422,1,1,1,1,2,4,2,2,2,1
"41100",422,1,1,2,2,2,2,2,2,2,2
"41101",422,1,1,1,4,4,4,2,1,3,4
"41102",422,1,1,1,1,1,1,1,1,1,1
"41103",422,1,1,1,3,3,4,2,1,3,3
"41104",422,1,1,-1,1,1,4,2,2,1,1
"41105",422,1,2,1,1,1,1,1,1,1,1
"41106",422,1,1,2,3,2,4,1,2,1,3
"41107",422,1,1,1,1,1,4,1,2,1,1
"41108",422,1,1,1,3,1,4,2,1,3,3
"41109",422,1,1,1,1,1,4,1,1,1,3
"41110",422,1,1,2,2,2,4,2,2,3,4
"41111",422,1,1,1,1,1,4,1,1,1,1
"41112",422,1,1,1,2,1,4,1,1,1,1
"41113",422,1,1,3,3,3,3,3,2,2,3
"41114",422,1,1,1,4,4,4,1,1,2,4
"41115",422,1,1,1,3,2,4,1,1,1,2
"41116",422,1,1,2,2,2,3,2,2,2,2
"41117",422,1,1,2,2,1,2,2,-1,1,1
"41118",422,1,1,1,1,1,4,3,1,2,3
"41119",422,1,1,1,2,2,4,3,1,1,2
"41120",422,1,1,2,3,2,4,3,2,2,3
"41121",422,1,1,1,1,2,3,1,-1,-1,3
"41122",422,1,1,1,2,3,3,1,3,2,3
"41123",422,1,2,1,4,1,3,2,3,3,3
"41124",422,1,1,2,3,4,1,3,2,3,4
"41125",422,1,1,1,3,2,3,2,2,2,4
"41126",422,1,2,1,2,2,3,3,2,2,2
"41127",422,1,2,2,4,4,3,2,3,1,4
"41128",422,1,1,1,2,3,3,2,1,1,1
"41129",422,1,2,3,2,3,3,3,1,2,1
"41130",422,1,2,1,4,3,2,3,2,1,3
"41131",422,1,3,1,2,1,4,2,1,1,4
"41132",422,1,1,2,2,2,1,3,3,1,3
"41133",422,1,1,2,2,3,4,2,1,-1,2
"41134",422,1,1,3,1,1,3,3,3,1,3
"41135",422,1,1,1,2,1,3,1,1,1,3
"41136",422,1,1,1,2,1,3,1,1,1,2
"41137",422,1,1,2,2,3,3,3,1,3,3
"41138",422,1,1,2,2,3,4,3,1,1,3
"41139",422,1,1,1,2,3,3,3,2,2,3
"41140",422,1,1,2,2,2,3,-1,2,1,3
"41141",422,1,2,2,2,3,3,3,1,3,3
"41142",422,1,1,1,2,2,3,2,1,2,3
"41143",422,1,2,3,-1,-1,3,2,1,2,3
"41144",422,1,1,2,2,3,3,2,1,2,3
"41145",422,1,1,2,2,3,3,2,1,3,3
"41146",422,1,1,1,2,2,3,2,1,2,3
"41147",422,1,1,1,2,2,3,3,1,2,3
"41148",422,1,1,1,3,2,4,2,1,2,3
"41149",422,1,1,1,2,1,3,1,2,1,2
"41150",422,1,1,2,2,2,4,2,1,-1,3
"41151",422,1,1,1,3,3,4,2,1,3,4
"41152",422,1,1,2,2,2,3,2,1,2,3
"41153",422,1,1,1,3,3,4,3,1,2,3
"41154",422,1,1,2,3,3,3,2,1,2,3
"41155",422,1,2,2,-1,3,3,2,1,2,3
"41156",422,1,1,2,3,3,3,2,1,1,3
"41157",422,1,1,2,3,3,3,2,1,1,3
"41158",422,1,1,2,2,3,3,2,1,2,3
"41159",422,1,1,2,3,2,3,3,1,2,3
"41160",422,1,1,2,3,2,3,3,1,2,2
"41161",422,1,1,2,3,2,3,3,1,2,3
"41162",422,1,1,2,3,3,3,2,1,2,3
"41163",422,1,1,2,2,3,3,2,1,1,2
"41164",422,1,1,2,3,3,3,3,1,2,3
"41165",422,1,1,2,3,2,3,3,1,1,3
"41166",422,1,1,-1,2,2,3,2,1,2,2
"41167",422,1,1,-1,2,2,3,2,1,1,3
"41168",422,1,1,2,3,3,3,3,1,1,3
"41169",422,1,1,2,2,2,3,2,1,1,2
"41170",422,1,1,2,3,2,3,2,1,2,2
"41171",422,1,1,-1,3,2,3,3,1,2,3
"41172",422,1,1,1,3,3,3,1,1,1,3
"41173",422,1,1,2,3,3,3,3,1,2,3
"41174",422,1,1,1,2,1,4,1,1,1,2
"41175",422,1,1,1,4,4,4,1,1,1,4
"41176",422,1,1,1,2,1,4,2,1,3,4
"41177",422,1,1,1,4,4,4,1,1,1,4
"41178",422,1,1,1,3,1,3,2,1,1,2
"41179",422,1,1,1,1,1,4,1,1,1,1
"41180",422,1,1,1,2,1,4,1,1,3,3
"41181",422,1,1,1,1,3,4,1,3,1,1
"41182",422,1,1,1,1,4,4,1,3,3,1
"41183",422,1,1,1,2,3,4,2,1,3,4
"41184",422,1,1,1,2,1,4,1,1,1,3
"41185",422,1,1,1,1,4,4,2,1,1,4
"41186",422,1,1,1,4,4,4,1,1,3,4
"41187",422,1,1,1,3,1,4,2,1,2,2
"41188",422,1,1,1,4,1,4,1,1,2,1
"41189",422,1,1,1,1,4,4,1,1,1,4
"41190",422,1,1,2,2,2,4,1,1,1,2
"41191",422,1,1,1,4,4,4,1,1,1,4
"41192",422,1,1,1,2,1,4,1,1,1,3
"41193",422,1,3,-1,3,2,3,2,1,3,4
"41194",422,1,1,1,4,1,2,2,1,1,3
"41195",422,1,1,1,1,4,2,3,-1,1,2
"41196",422,1,1,1,2,3,3,3,2,1,4
"41197",422,1,1,1,2,4,2,3,1,3,3
"41198",422,1,1,1,3,1,-1,3,2,2,3
"41199",422,1,1,1,2,4,4,2,2,3,4
"41200",422,1,1,1,4,1,1,1,1,2,2
"41201",422,1,1,1,1,2,1,1,1,3,1
"41202",422,1,1,2,1,3,4,-1,1,3,4
"41203",422,1,1,1,2,3,2,1,1,-1,2
"41204",422,1,2,1,-1,2,4,3,1,1,1
"41205",422,1,2,3,2,3,4,2,1,3,4
"41206",422,1,1,2,1,3,4,2,1,3,4
"41207",422,1,1,2,2,2,4,2,1,3,4
"41208",422,1,2,1,1,1,3,1,3,1,1
"41209",422,1,1,4,3,3,4,2,1,3,4
"41210",422,1,1,3,1,4,4,2,1,3,4
"41211",422,1,1,1,2,3,3,3,1,3,3
"41212",422,1,2,2,4,4,4,1,1,3,4
"41213",422,1,1,2,2,3,3,3,1,3,3
"41214",422,1,1,1,2,4,4,2,1,3,4
"41215",422,1,1,1,1,2,3,1,1,3,3
"41216",422,1,1,3,3,2,4,3,1,1,3
"41217",422,1,1,1,2,2,4,2,1,3,3
"41218",422,1,1,3,2,3,4,3,3,3,4
"41219",422,1,1,4,1,-1,3,1,1,1,3
"41220",422,1,1,3,2,2,3,2,1,3,3
"41221",422,1,1,4,1,2,4,2,1,1,3
"41222",422,1,2,2,2,2,3,1,1,1,2
"41223",422,1,1,2,2,2,3,1,1,3,3
"41224",422,1,1,1,1,3,4,1,1,3,4
"41225",422,1,1,1,1,1,4,1,1,1,1
"41226",422,1,1,1,1,1,1,1,1,1,1
"41227",422,1,1,1,1,1,1,1,1,1,1
"41228",422,1,1,2,2,2,2,2,2,2,2
"41229",422,1,1,1,2,2,2,2,2,2,2
"41230",422,1,1,2,2,2,2,2,1,1,2
"41231",422,1,1,2,1,2,3,2,2,1,2
"41232",422,1,1,1,1,1,3,3,1,1,1
"41233",422,1,1,2,2,1,4,3,2,2,3
"41234",422,1,3,1,1,3,4,4,3,1,1
"41235",422,1,1,3,1,-1,3,1,2,-1,3
"41236",422,1,1,2,-1,2,-1,1,1,1,-1
"41237",422,1,1,1,3,2,3,2,1,1,2
"41238",422,1,1,1,4,2,4,2,1,-1,3
"41239",422,1,1,2,2,3,4,2,1,2,3
"41240",422,1,1,1,4,2,4,3,2,1,4
"41241",422,1,2,2,1,-1,4,-1,-1,2,4
"41242",422,1,1,1,3,3,3,2,1,3,3
"41243",422,1,1,2,3,-1,-1,2,2,2,-1
