"","V161","V162","V163"
"67613",2,2,4
"67614",2,2,4
"67615",2,2,4
"67616",3,3,3
"67617",4,2,4
"67618",3,2,4
"67619",3,2,4
"67620",3,2,3
"67621",4,3,4
"67622",2,2,2
"67623",4,2,2
"67624",3,2,3
"67625",3,3,4
"67626",3,3,3
"67627",2,0,3
"67628",3,1,3
"67629",4,1,3
"67630",2,2,3
"67631",-1,-1,-1
"67632",3,1,2
"67633",4,1,3
"67634",3,3,3
"67635",4,1,4
"67636",4,1,4
"67637",3,2,3
"67638",4,2,3
"67639",4,2,2
"67640",3,1,4
"67641",3,1,4
"67642",1,1,1
"67643",2,2,2
"67644",1,2,4
"67645",2,2,3
"67646",1,1,1
"67647",3,1,3
"67648",2,2,2
"67649",4,4,4
"67650",3,0,3
"67651",2,2,3
"67652",3,3,3
"67653",4,2,4
"67654",2,1,4
"67655",2,2,3
"67656",-2,-2,4
"67657",2,0,2
"67658",2,2,2
"67659",3,2,3
"67660",3,2,3
"67661",1,1,1
"67662",3,2,3
"67663",3,3,3
"67664",-1,-1,-1
"67665",-1,-1,-1
"67666",3,2,4
"67667",3,2,3
"67668",4,3,4
"67669",3,3,3
"67670",3,2,2
"67671",3,2,3
"67672",2,2,2
"67673",2,1,3
"67674",3,2,3
"67675",3,2,3
"67676",3,1,4
"67677",3,3,4
"67678",2,1,3
"67679",3,2,3
"67680",2,3,4
"67681",3,2,3
"67682",2,1,2
"67683",2,1,3
"67684",-1,-1,-1
"67685",4,4,4
"67686",4,4,4
"67687",4,3,4
"67688",0,0,4
"67689",4,4,4
"67690",2,2,3
"67691",3,2,3
"67692",2,3,2
"67693",4,4,4
"67694",3,3,3
"67695",0,0,0
"67696",2,2,2
"67697",3,2,3
"67698",4,2,2
"67699",3,2,3
"67700",3,2,3
"67701",3,2,4
"67702",2,2,3
"67703",1,0,1
"67704",3,2,3
"67705",1,1,3
"67706",3,2,4
"67707",3,3,3
"67708",3,3,3
"67709",3,2,4
"67710",3,3,3
"67711",3,3,3
"67712",4,4,4
"67713",3,3,3
"67714",4,4,4
"67715",3,2,4
"67716",4,4,4
"67717",-1,-1,-1
"67718",3,2,3
"67719",0,0,3
"67720",3,3,3
"67721",3,0,3
"67722",2,2,3
"67723",4,0,4
"67724",4,2,4
"67725",3,3,3
"67726",4,4,4
"67727",4,2,4
"67728",3,3,3
"67729",3,1,2
"67730",2,1,4
"67731",3,2,4
"67732",3,1,3
"67733",2,1,4
"67734",1,1,4
"67735",2,1,4
"67736",2,1,4
"67737",2,2,4
"67738",2,2,4
"67739",2,1,4
"67740",4,3,3
"67741",2,2,4
"67742",-1,-1,4
"67743",1,1,4
"67744",1,1,4
"67745",-1,-1,4
"67746",4,4,4
"67747",4,1,4
"67748",1,2,3
"67749",2,2,3
"67750",3,2,3
"67751",2,2,4
"67752",2,1,3
"67753",4,2,4
"67754",3,2,4
"67755",1,2,3
"67756",3,1,4
"67757",4,3,3
"67758",-1,-1,-1
"67759",3,1,3
"67760",1,1,3
"67761",2,2,2
"67762",3,2,4
"67763",3,2,4
"67764",2,2,4
"67765",2,3,4
"67766",2,2,4
"67767",1,1,4
"67768",1,2,4
"67769",-1,-1,-1
"67770",-1,-1,4
"67771",-1,-1,4
"67772",-1,-1,-1
"67773",2,1,4
"67774",-1,-1,4
"67775",2,1,4
"67776",2,1,4
"67777",2,1,4
"67778",2,2,2
"67779",3,2,4
"67780",3,3,4
"67781",-2,-2,-2
"67782",2,2,2
"67783",3,2,4
"67784",3,2,3
"67785",3,2,3
"67786",3,1,3
"67787",2,2,4
"67788",2,4,4
"67789",3,3,4
"67790",4,4,4
"67791",4,2,4
"67792",2,4,4
"67793",3,2,3
"67794",4,3,3
"67795",3,2,3
"67796",2,2,2
"67797",3,2,4
"67798",3,3,3
"67799",3,0,3
"67800",3,1,3
"67801",3,1,4
"67802",2,2,3
"67803",4,4,4
"67804",3,2,3
"67805",4,2,3
"67806",4,2,4
"67807",3,2,2
"67808",2,1,4
"67809",2,2,3
"67810",2,2,2
"67811",3,3,3
"67812",3,3,4
"67813",-2,0,3
"67814",1,1,2
"67815",3,1,3
"67816",0,0,3
"67817",2,0,2
"67818",2,2,1
"67819",3,1,4
"67820",4,2,4
"67821",4,2,4
"67822",0,0,0
"67823",1,3,4
"67824",3,2,4
"67825",3,2,4
"67826",-1,-1,-1
"67827",2,2,3
"67828",4,3,3
"67829",4,3,4
"67830",2,2,3
"67831",1,3,1
"67832",2,2,1
"67833",3,2,3
"67834",2,2,4
"67835",3,1,3
"67836",3,3,3
"67837",3,3,3
"67838",2,2,2
"67839",2,2,3
"67840",3,1,3
"67841",3,2,3
"67842",4,4,4
"67843",3,3,3
"67844",3,2,2
"67845",3,1,2
"67846",3,3,3
"67847",3,1,3
"67848",3,4,4
"67849",2,2,3
"67850",4,4,4
"67851",4,3,4
"67852",2,4,4
"67853",3,1,3
"67854",2,0,3
"67855",3,1,4
"67856",1,0,2
"67857",3,1,1
"67858",4,2,4
"67859",3,1,3
"67860",4,1,4
"67861",3,2,3
"67862",4,1,4
"67863",4,3,4
"67864",4,4,4
"67865",4,1,4
"67866",2,2,4
"67867",2,1,4
"67868",2,2,4
"67869",3,2,3
"67870",2,1,4
"67871",3,1,4
"67872",3,1,3
"67873",3,3,3
"67874",3,0,2
"67875",2,1,3
"67876",1,1,2
"67877",3,2,3
"67878",4,2,4
"67879",4,1,4
"67880",3,2,4
"67881",3,2,4
"67882",3,2,3
"67883",1,1,3
"67884",2,3,3
"67885",4,3,4
"67886",-1,-1,-1
"67887",4,3,4
"67888",1,1,3
"67889",4,4,4
"67890",2,3,3
"67891",-1,-1,-1
"67892",3,-1,3
"67893",3,3,3
"67894",3,1,4
"67895",2,2,2
"67896",1,2,2
"67897",3,1,3
"67898",3,2,2
"67899",3,2,3
"67900",2,1,2
"67901",4,4,4
"67902",-1,-1,-1
"67903",4,4,4
"67904",3,3,4
"67905",2,1,4
"67906",3,2,3
"67907",2,1,3
"67908",3,3,3
"67909",2,3,3
"67910",1,1,3
"67911",3,1,4
"67912",3,0,3
"67913",2,2,4
"67914",3,1,3
"67915",3,1,4
"67916",3,0,3
"67917",3,1,4
"67918",2,2,4
"67919",1,1,3
"67920",0,2,3
"67921",2,1,3
"67922",3,2,3
"67923",1,0,0
"67924",1,1,2
"67925",2,1,3
"67926",3,2,4
"67927",2,2,2
"67928",3,3,3
"67929",2,2,2
"67930",2,2,4
"67931",4,2,4
"67932",4,3,4
"67933",2,2,3
"67934",2,2,4
"67935",2,2,2
"67936",4,3,4
"67937",3,2,4
"67938",3,2,4
"67939",4,3,4
"67940",3,1,3
"67941",3,2,3
"67942",3,2,4
"67943",4,3,4
"67944",3,3,3
"67945",3,3,3
"67946",2,2,3
"67947",3,2,2
"67948",2,2,3
"67949",3,2,4
"67950",4,4,4
"67951",3,3,3
"67952",1,1,1
"67953",4,4,4
"67954",4,2,3
"67955",3,3,3
"67956",3,2,4
"67957",3,2,3
"67958",4,3,4
"67959",2,2,2
"67960",3,3,3
"67961",3,3,3
"67962",1,2,4
"67963",4,4,4
"67964",3,3,3
"67965",3,3,3
"67966",3,2,4
"67967",2,2,3
"67968",2,2,3
"67969",4,3,4
"67970",4,4,4
"67971",2,2,2
"67972",2,1,3
"67973",1,0,1
"67974",1,1,3
"67975",4,4,4
"67976",1,1,4
"67977",2,2,4
"67978",2,2,4
"67979",1,1,4
"67980",1,2,4
"67981",1,1,4
"67982",1,1,1
"67983",2,2,3
"67984",3,4,4
"67985",3,3,3
"67986",3,1,4
"67987",2,1,0
"67988",2,2,3
"67989",3,2,3
"67990",3,2,3
"67991",3,2,2
"67992",2,2,4
"67993",3,2,3
"67994",2,2,2
"67995",4,2,4
"67996",2,2,3
"67997",3,2,4
"67998",3,2,4
"67999",-1,-1,-1
"68000",3,3,4
"68001",4,2,4
"68002",2,2,4
"68003",4,4,4
"68004",2,1,3
"68005",2,1,3
"68006",4,4,4
"68007",2,1,3
"68008",3,2,3
"68009",2,1,3
"68010",2,2,2
"68011",2,1,3
"68012",4,1,4
"68013",3,1,3
"68014",1,1,4
"68015",2,2,2
"68016",2,1,3
"68017",3,2,4
"68018",3,1,3
"68019",2,1,3
"68020",1,2,3
"68021",3,2,3
"68022",3,2,3
"68023",2,2,2
"68024",3,0,3
"68025",3,2,4
"68026",2,2,3
"68027",1,1,2
"68028",2,1,2
"68029",2,1,3
"68030",3,3,3
"68031",1,1,2
"68032",2,3,4
"68033",2,1,3
"68034",3,3,4
"68035",3,3,3
"68036",0,0,0
"68037",3,1,4
"68038",3,1,1
"68039",3,1,3
"68040",3,3,3
"68041",1,2,2
"68042",4,2,4
"68043",4,2,4
"68044",2,0,4
"68045",3,1,3
"68046",2,1,4
"68047",3,2,3
"68048",4,3,4
"68049",2,0,2
"68050",3,2,-2
"68051",3,4,4
"68052",3,0,3
"68053",3,1,2
"68054",3,3,3
"68055",2,1,3
"68056",1,1,1
"68057",1,1,2
"68058",2,2,2
"68059",2,2,3
"68060",2,1,4
"68061",2,2,3
"68062",3,1,4
"68063",3,2,3
"68064",4,2,4
"68065",-1,2,2
"68066",2,1,4
"68067",3,1,4
"68068",4,2,4
"68069",4,2,4
"68070",3,3,3
"68071",3,3,3
"68072",2,2,2
"68073",4,4,4
"68074",4,4,4
"68075",3,1,2
"68076",2,1,3
"68077",1,1,2
"68078",2,3,2
"68079",3,2,2
"68080",1,2,2
"68081",1,1,2
"68082",2,4,3
"68083",2,3,3
"68084",1,3,3
"68085",3,0,3
"68086",4,1,3
"68087",-1,-1,4
"68088",2,2,4
"68089",1,1,3
"68090",1,1,4
"68091",1,1,4
"68092",1,1,4
"68093",1,1,4
"68094",1,1,3
"68095",1,0,4
"68096",1,0,3
"68097",2,2,4
"68098",3,2,4
"68099",3,2,4
"68100",3,2,3
"68101",3,2,4
"68102",4,2,4
"68103",1,2,2
"68104",2,3,2
"68105",2,3,2
"68106",3,3,3
"68107",3,3,4
"68108",4,1,3
"68109",3,2,3
"68110",3,2,4
"68111",2,1,3
"68112",2,2,4
"68113",4,2,4
"68114",1,0,4
"68115",2,1,4
"68116",1,1,4
"68117",1,1,3
"68118",4,4,4
"68119",4,2,3
"68120",4,1,4
"68121",4,1,4
"68122",4,2,2
"68123",3,3,3
"68124",3,1,4
"68125",3,2,3
"68126",3,3,3
"68127",3,2,3
"68128",4,2,3
"68129",3,2,4
"68130",2,2,2
"68131",3,-1,-1
"68132",3,3,3
"68133",3,3,3
"68134",3,3,3
"68135",3,2,3
"68136",3,3,4
"68137",3,3,3
"68138",3,3,3
"68139",3,2,3
"68140",3,2,4
"68141",3,2,2
"68142",4,3,4
"68143",3,2,4
"68144",3,1,3
"68145",3,2,3
"68146",3,4,3
"68147",3,3,3
"68148",4,4,4
"68149",3,1,3
"68150",3,3,3
"68151",3,2,3
"68152",4,4,4
"68153",4,3,4
"68154",-1,-1,-1
"68155",2,2,3
"68156",2,3,4
"68157",3,2,4
"68158",2,2,2
"68159",4,3,4
"68160",2,2,2
"68161",3,3,4
"68162",3,2,4
"68163",2,2,3
"68164",1,1,1
"68165",3,2,3
"68166",3,2,3
"68167",4,2,4
"68168",3,4,4
"68169",4,3,4
"68170",4,3,3
"68171",-2,-2,3
"68172",3,3,4
"68173",3,2,3
"68174",2,2,3
"68175",2,2,4
"68176",3,3,3
"68177",3,2,3
"68178",2,1,3
"68179",4,2,4
"68180",3,2,4
"68181",2,1,4
"68182",4,2,4
"68183",3,2,4
"68184",3,2,4
"68185",3,2,3
"68186",3,2,4
"68187",-2,-2,3
"68188",3,2,4
"68189",2,1,4
"68190",1,1,4
"68191",-1,-1,4
"68192",1,1,4
"68193",1,1,4
"68194",2,2,4
"68195",2,3,4
"68196",3,2,4
"68197",3,3,3
"68198",4,3,4
"68199",1,1,4
"68200",1,1,4
"68201",1,2,4
"68202",-2,-2,4
"68203",3,3,3
"68204",3,3,3
"68205",4,4,4
"68206",3,3,3
"68207",3,3,3
"68208",2,2,2
"68209",3,2,3
"68210",-2,-2,4
"68211",1,1,4
"68212",-1,-1,4
"68213",-1,-1,4
"68214",2,2,4
"68215",3,3,3
"68216",3,3,3
"68217",1,1,4
"68218",1,1,4
"68219",-2,-2,4
"68220",3,3,3
"68221",2,2,2
"68222",3,3,3
"68223",2,1,3
"68224",3,2,2
"68225",4,3,4
"68226",1,2,3
"68227",3,2,3
"68228",3,2,4
"68229",3,1,3
"68230",4,2,2
"68231",1,1,2
"68232",3,2,3
"68233",3,2,4
"68234",3,2,3
"68235",2,2,2
"68236",3,2,3
"68237",3,3,4
"68238",3,2,4
"68239",2,2,4
"68240",3,2,3
"68241",3,3,4
"68242",4,4,4
"68243",2,2,3
"68244",2,2,2
"68245",4,2,4
"68246",3,2,3
"68247",2,2,2
"68248",3,3,4
"68249",3,2,3
"68250",0,0,0
"68251",3,3,4
"68252",1,4,3
"68253",3,2,2
"68254",2,-1,2
"68255",3,2,2
"68256",2,1,1
"68257",4,-1,-1
"68258",-1,-1,-1
"68259",1,2,2
"68260",2,2,3
"68261",2,2,2
"68262",4,2,4
"68263",3,2,4
"68264",1,1,4
"68265",3,2,3
"68266",2,2,2
"68267",-1,-1,3
"68268",2,1,2
"68269",2,1,4
"68270",2,2,2
"68271",2,2,2
"68272",3,1,4
"68273",3,2,3
"68274",2,1,2
"68275",-1,3,3
"68276",3,2,2
"68277",3,2,3
"68278",4,2,3
"68279",3,2,2
"68280",0,0,2
"68281",3,3,3
"68282",2,2,3
"68283",2,2,2
"68284",2,3,3
"68285",1,2,2
"68286",2,1,2
"68287",3,2,3
"68288",3,3,3
"68289",2,2,-1
"68290",2,1,2
"68291",3,2,3
"68292",1,1,1
"68293",1,1,1
"68294",2,2,3
"68295",3,3,3
"68296",1,1,1
"68297",1,1,0
"68298",3,3,3
"68299",3,3,3
"68300",3,1,1
"68301",2,2,2
"68302",-1,-1,-1
"68303",2,1,3
"68304",4,4,4
"68305",1,0,2
"68306",4,1,4
"68307",1,1,3
"68308",3,2,4
"68309",2,2,2
"68310",1,1,2
"68311",1,1,1
"68312",3,-1,2
"68313",2,2,2
"68314",4,1,4
"68315",3,2,2
"68316",4,2,4
"68317",-1,1,3
"68318",-1,-1,-1
"68319",1,1,1
"68320",2,3,2
"68321",1,1,1
"68322",2,2,2
"68323",1,1,2
"68324",3,1,3
"68325",2,2,2
"68326",2,2,2
"68327",-1,-1,-1
"68328",3,1,2
"68329",2,0,3
"68330",1,1,2
"68331",3,3,4
"68332",0,0,1
"68333",2,1,2
"68334",1,1,1
"68335",1,1,1
"68336",3,1,1
"68337",3,-1,3
"68338",2,2,2
"68339",0,0,0
"68340",3,1,1
"68341",4,1,3
"68342",1,1,3
"68343",3,1,3
"68344",2,2,2
"68345",3,2,4
"68346",2,1,1
"68347",-1,1,-1
"68348",3,3,1
"68349",2,1,3
"68350",4,2,3
"68351",1,1,2
"68352",1,3,4
"68353",1,1,1
"68354",3,2,3
"68355",2,1,2
"68356",2,1,3
"68357",2,2,3
"68358",4,2,3
"68359",3,1,1
"68360",3,1,2
"68361",1,1,0
"68362",1,1,3
"68363",2,1,1
"68364",4,3,3
"68365",4,1,3
"68366",-1,-1,-1
"68367",3,2,2
"68368",-1,-1,1
"68369",-1,-1,-1
"68370",3,2,2
"68371",2,2,2
"68372",1,-1,1
"68373",4,2,2
"68374",3,3,3
"68375",3,2,3
"68376",3,2,3
"68377",2,2,2
"68378",-1,-1,-1
"68379",2,1,2
"68380",2,1,1
"68381",3,1,2
"68382",1,2,3
"68383",2,2,3
"68384",2,1,2
"68385",2,2,3
"68386",3,3,3
"68387",3,2,3
"68388",2,2,3
"68389",2,1,2
"68390",4,2,2
"68391",4,3,3
"68392",1,1,2
"68393",-1,1,2
"68394",3,1,2
"68395",3,4,4
"68396",2,2,2
"68397",2,2,2
"68398",2,1,2
"68399",3,2,4
"68400",3,2,3
"68401",2,2,3
"68402",3,1,3
"68403",2,3,3
"68404",3,1,4
"68405",3,3,1
"68406",2,1,2
"68407",2,1,3
"68408",3,2,2
"68409",3,3,3
"68410",2,1,2
"68411",-1,0,0
"68412",3,3,3
"68413",3,1,2
"68414",3,-1,3
"68415",2,2,4
"68416",4,4,4
"68417",1,1,3
"68418",3,1,2
"68419",-1,-1,-1
"68420",1,1,1
"68421",2,2,2
"68422",3,2,3
"68423",1,1,1
"68424",3,2,2
"68425",2,1,2
"68426",1,1,4
"68427",0,2,3
"68428",-1,1,3
"68429",2,2,2
"68430",2,1,3
"68431",3,1,2
"68432",3,2,4
"68433",4,3,4
"68434",-1,-1,-1
"68435",2,3,3
"68436",4,3,4
"68437",3,2,3
"68438",-1,0,-1
"68439",3,2,3
"68440",4,0,2
"68441",3,2,3
"68442",4,2,2
"68443",3,1,3
"68444",-1,-1,-1
"68445",-1,0,3
"68446",-1,4,3
"68447",3,3,3
"68448",3,1,4
"68449",4,3,4
"68450",3,3,3
"68451",2,2,1
"68452",3,2,4
"68453",2,1,3
"68454",3,3,3
"68455",1,2,3
"68456",1,1,2
"68457",1,2,-1
"68458",3,1,3
"68459",2,2,2
"68460",2,1,2
"68461",2,1,4
"68462",3,2,2
"68463",2,2,2
"68464",2,3,3
"68465",3,1,3
"68466",1,1,3
"68467",3,1,3
"68468",1,1,2
"68469",2,3,3
"68470",2,2,2
"68471",1,1,3
"68472",3,3,4
"68473",2,2,2
"68474",3,4,3
"68475",3,1,2
"68476",3,2,3
"68477",3,2,2
"68478",3,2,3
"68479",3,2,2
"68480",1,1,1
"68481",2,0,1
"68482",3,3,3
"68483",-1,-1,-1
"68484",1,1,3
"68485",2,2,2
"68486",2,1,1
"68487",1,3,-2
"68488",4,3,4
"68489",3,-1,-1
"68490",3,2,3
"68491",1,1,2
"68492",0,2,1
"68493",-1,-1,-1
"68494",2,2,1
"68495",1,2,2
"68496",2,2,2
"68497",1,1,2
"68498",0,1,2
"68499",-1,-2,-2
"68500",3,2,3
"68501",1,1,1
"68502",3,3,3
"68503",2,1,3
"68504",3,3,4
"68505",3,3,3
"68506",4,3,3
"68507",2,2,4
"68508",3,3,3
"68509",3,2,4
"68510",2,1,4
"68511",4,3,3
"68512",3,2,3
"68513",2,1,4
"68514",2,2,2
"68515",3,2,-1
"68516",2,1,2
"68517",2,1,2
"68518",2,1,1
"68519",2,2,3
"68520",2,2,2
"68521",1,1,1
"68522",-1,-1,-1
"68523",2,1,3
"68524",2,2,3
"68525",1,1,1
"68526",4,-1,4
"68527",-1,-1,-1
"68528",2,1,3
"68529",3,2,4
"68530",2,2,2
"68531",-1,-1,-1
"68532",-1,-1,3
"68533",2,2,1
"68534",2,2,2
"68535",4,2,4
"68536",2,2,3
"68537",1,2,3
"68538",3,2,4
"68539",1,0,3
"68540",3,3,3
"68541",3,2,3
"68542",1,-1,4
"68543",0,0,2
"68544",3,3,4
"68545",1,2,2
"68546",2,2,2
"68547",2,2,2
"68548",4,0,3
"68549",1,0,0
"68550",1,3,0
"68551",-1,-1,-1
"68552",4,0,0
"68553",3,1,2
"68554",4,0,4
"68555",1,1,2
"68556",1,2,3
"68557",4,0,4
"68558",2,-2,-2
"68559",2,2,2
"68560",0,4,0
"68561",4,2,3
"68562",3,2,2
"68563",4,1,2
"68564",3,4,2
"68565",2,2,3
"68566",4,4,4
"68567",-1,-1,-1
"68568",-1,-1,-1
"68569",2,1,2
"68570",2,2,2
"68571",2,1,2
"68572",3,3,3
"68573",3,2,3
"68574",1,1,2
"68575",4,-1,2
"68576",4,2,3
"68577",3,2,3
"68578",3,3,3
"68579",3,3,3
"68580",3,2,3
"68581",3,1,2
"68582",2,2,3
"68583",3,3,3
"68584",3,3,3
"68585",2,-1,-1
"68586",1,1,1
"68587",3,-1,2
"68588",2,2,2
"68589",1,3,3
"68590",3,1,3
"68591",1,1,3
"68592",0,1,1
"68593",3,3,3
"68594",3,1,3
"68595",3,1,1
"68596",1,2,2
"68597",1,1,1
"68598",2,1,3
"68599",1,1,1
"68600",0,2,2
"68601",0,1,1
"68602",3,2,3
"68603",0,2,2
"68604",0,1,1
"68605",1,1,2
"68606",2,3,4
"68607",3,2,4
"68608",3,2,3
"68609",1,0,1
"68610",2,1,3
"68611",2,1,1
"68612",2,2,3
"68613",1,0,3
"68614",1,1,3
"68615",2,2,2
"68616",-2,-2,-2
"68617",3,3,3
"68618",2,2,2
"68619",1,1,3
"68620",1,1,1
"68621",1,1,1
"68622",1,3,3
"68623",1,1,2
"68624",-1,-1,3
"68625",2,3,3
"68626",2,2,3
"68627",1,-1,-1
"68628",2,2,2
"68629",2,2,1
"68630",1,1,1
"68631",0,3,3
"68632",4,4,4
"68633",2,2,2
"68634",1,1,1
"68635",2,1,1
"68636",-1,-1,-1
"68637",2,2,3
"68638",2,2,2
"68639",2,2,2
"68640",2,2,2
"68641",2,2,2
"68642",3,-1,-1
"68643",2,1,2
"68644",3,2,3
"68645",2,1,3
"68646",3,1,2
"68647",0,0,3
"68648",3,2,2
"68649",3,2,3
"68650",2,1,2
"68651",2,2,3
"68652",2,1,4
"68653",0,0,1
"68654",-1,-1,3
"68655",2,2,3
"68656",2,2,4
"68657",3,3,3
"68658",4,1,2
"68659",1,1,3
"68660",3,-1,3
"68661",2,1,2
"68662",4,1,3
"68663",3,3,3
"68664",-2,3,-2
"68665",2,-1,2
"68666",3,3,1
"68667",-1,1,1
"68668",2,1,4
"68669",1,1,2
"68670",1,1,2
"68671",2,1,4
"68672",1,0,3
"68673",1,0,3
"68674",1,1,3
"68675",3,2,3
"68676",3,3,3
"68677",0,0,2
"68678",1,0,3
"68679",1,1,3
"68680",1,0,3
"68681",2,1,3
"68682",3,3,3
"68683",3,2,3
"68684",2,3,3
"68685",2,2,2
"68686",1,1,2
"68687",3,1,3
"68688",3,3,3
"68689",1,1,1
"68690",3,3,-1
"68691",3,2,2
"68692",3,1,2
"68693",3,2,3
"68694",3,3,3
"68695",3,2,3
"68696",4,3,3
"68697",0,0,3
"68698",2,1,0
"68699",3,3,3
"68700",1,1,-1
"68701",1,2,3
"68702",0,0,1
"68703",1,1,1
"68704",2,1,2
"68705",1,2,3
"68706",3,1,3
"68707",2,0,0
"68708",3,3,2
"68709",1,1,1
"68710",2,1,1
"68711",2,1,1
"68712",1,0,2
"68713",1,0,1
"68714",2,1,1
"68715",0,0,0
"68716",2,2,2
"68717",1,1,2
"68718",2,2,2
"68719",0,0,0
"68720",4,2,4
"68721",3,0,2
"68722",2,1,1
"68723",1,2,2
"68724",1,0,2
"68725",-1,2,2
"68726",2,2,2
"68727",4,3,2
"68728",3,3,3
"68729",2,2,3
"68730",3,2,2
"68731",3,2,2
"68732",2,2,2
"68733",4,2,2
"68734",0,0,0
"68735",1,2,1
"68736",4,3,3
"68737",3,2,3
"68738",1,2,3
"68739",2,3,2
"68740",2,2,2
"68741",1,0,0
"68742",3,2,2
"68743",1,2,1
"68744",1,1,1
"68745",3,3,3
"68746",2,1,2
"68747",2,1,1
"68748",-1,2,2
"68749",-1,-1,-1
"68750",1,1,1
"68751",3,3,3
"68752",3,1,2
"68753",2,2,2
"68754",0,-2,-2
"68755",-1,-1,-1
"68756",3,1,4
"68757",-1,2,3
"68758",3,2,3
"68759",-1,-1,-1
"68760",2,2,3
"68761",3,3,3
"68762",0,1,1
"68763",3,3,3
"68764",2,2,2
"68765",2,2,4
"68766",2,2,2
"68767",3,2,3
"68768",3,2,2
"68769",3,2,2
"68770",3,2,3
"68771",3,1,3
"68772",1,1,1
"68773",2,0,2
"68774",1,1,4
"68775",3,1,0
"68776",2,0,2
"68777",3,1,2
"68778",2,3,2
"68779",2,2,3
"68780",2,2,2
"68781",3,1,3
"68782",1,1,2
"68783",2,2,3
"68784",1,1,2
"68785",2,1,-1
"68786",3,2,4
"68787",1,2,2
"68788",-1,-1,-1
"68789",3,2,3
"68790",3,2,1
"68791",2,2,2
"68792",3,2,2
"68793",-1,-1,-1
"68794",1,0,2
"68795",1,1,3
"68796",2,0,0
"68797",2,3,2
"68798",0,0,0
"68799",1,2,1
"68800",3,1,3
"68801",3,2,2
"68802",2,1,4
"68803",4,0,4
"68804",1,0,0
"68805",4,3,3
"68806",4,1,4
"68807",-1,-1,-1
"68808",0,0,0
"68809",3,1,1
"68810",3,3,3
"68811",3,2,2
"68812",1,-1,2
"68813",3,2,2
"68814",4,1,3
"68815",2,1,2
"68816",-1,-1,-1
"68817",2,2,2
"68818",2,2,2
"68819",3,2,2
"68820",1,1,2
"68821",-1,4,4
"68822",2,1,2
"68823",2,2,2
"68824",4,2,4
"68825",2,1,2
"68826",2,2,2
"68827",-1,-1,-1
"68828",3,2,3
"68829",3,3,3
"68830",3,1,1
"68831",1,0,2
"68832",0,3,2
"68833",1,2,4
"68834",-1,1,4
"68835",2,2,2
"68836",1,0,2
"68837",3,2,3
"68838",2,1,2
"68839",2,2,2
"68840",1,1,2
"68841",1,1,1
"68842",3,3,3
"68843",-1,-1,1
"68844",3,2,3
"68845",1,4,4
"68846",3,1,1
"68847",3,2,1
"68848",-1,-1,-1
"68849",4,2,3
"68850",2,1,2
"68851",1,1,2
"68852",3,2,2
"68853",2,2,2
"68854",3,1,0
"68855",1,2,3
"68856",2,3,3
"68857",0,1,2
"68858",1,1,1
"68859",3,1,3
"68860",2,2,2
"68861",1,3,4
"68862",0,1,1
"68863",-1,-1,-1
"68864",-1,-1,-1
"68865",3,4,4
"68866",2,4,4
"68867",-1,-1,-1
"68868",-1,-1,-1
"68869",1,2,-1
"68870",1,2,4
"68871",1,1,3
"68872",-1,-1,-1
"68873",3,3,4
"68874",3,3,4
"68875",-1,-1,-1
"68876",-1,-1,-1
"68877",0,0,0
"68878",2,3,2
"68879",0,0,0
"68880",1,1,1
"68881",0,0,0
"68882",0,0,0
"68883",2,3,2
"68884",0,1,1
"68885",-1,-1,-1
"68886",1,1,1
"68887",2,2,2
"68888",1,1,2
"68889",1,1,3
"68890",2,2,3
"68891",-1,1,2
"68892",2,2,3
"68893",2,0,0
"68894",1,0,-1
"68895",3,0,1
"68896",3,0,-1
"68897",0,3,4
"68898",1,1,1
"68899",0,0,0
"68900",-1,-1,-1
"68901",3,3,3
"68902",2,1,1
"68903",1,1,1
"68904",3,2,3
"68905",-1,3,2
"68906",1,1,1
"68907",-1,-1,-1
"68908",1,1,3
"68909",-1,-1,-1
"68910",3,2,3
"68911",2,0,3
"68912",-1,2,2
"68913",1,1,2
"68914",1,1,3
"68915",-1,-1,-1
"68916",1,1,2
"68917",3,1,2
"68918",1,1,1
"68919",-1,-1,-1
"68920",0,0,0
"68921",4,3,3
"68922",4,2,4
"68923",-1,-1,3
"68924",1,1,4
"68925",3,3,3
"68926",0,0,0
"68927",-1,-1,-1
"68928",-1,-1,-1
"68929",2,0,1
"68930",1,0,2
"68931",4,1,2
"68932",3,1,3
"68933",3,2,3
"68934",1,0,1
"68935",1,1,1
"68936",-1,-1,-1
"68937",3,1,3
"68938",2,-1,4
"68939",1,1,3
"68940",-1,-1,-1
"68941",3,3,3
"68942",1,1,1
"68943",4,1,3
"68944",2,3,4
"68945",-1,-1,1
"68946",3,2,3
"68947",-1,-1,-1
"68948",4,4,4
"68949",2,2,2
"68950",3,1,1
"68951",3,1,1
"68952",1,1,2
"68953",-1,1,2
"68954",4,-1,4
"68955",0,1,1
"68956",1,2,2
"68957",1,1,2
"68958",1,1,1
"68959",-1,-1,-1
"68960",-1,2,3
"68961",1,1,3
"68962",3,3,3
"68963",1,2,3
"68964",3,3,3
"68965",1,2,2
"68966",2,2,1
"68967",1,1,1
"68968",3,2,3
"68969",2,2,-1
"68970",2,2,2
"68971",3,2,2
"68972",2,2,3
"68973",2,2,2
"68974",3,3,3
"68975",-1,-1,-1
"68976",2,3,2
"68977",2,1,2
"68978",3,2,2
"68979",3,3,3
